id,texto,costo
q_x2094,¿Tiene variable_2094?,1
q_x2095,¿Tiene variable_2095?,100
q_x2096,¿Tiene variable_2096?,1
q_x2097,¿Tiene variable_2097?,5
q_x2098,¿Tiene variable_2098?,100
q_x2099,¿Tiene variable_2099?,1
q_x2100,¿Tiene variable_2100?,100
q_x2101,¿Tiene variable_2101?,0
q_x2102,¿Tiene variable_2102?,2
q_x2103,¿Tiene variable_2103?,1
q_x2104,¿Tiene variable_2104?,5
q_x2105,¿Tiene variable_2105?,5
q_x2106,¿Tiene variable_2106?,1
q_x2107,¿Tiene variable_2107?,1
q_x2108,¿Tiene variable_2108?,1
q_x2109,¿Tiene variable_2109?,0
q_x2110,¿Tiene variable_2110?,5
q_x2111,¿Tiene variable_2111?,1
q_x2112,¿Tiene variable_2112?,2
q_x2113,¿Tiene variable_2113?,1
q_x2114,¿Tiene variable_2114?,1
q_x2115,¿Tiene variable_2115?,2
q_x2116,¿Tiene variable_2116?,1
q_x2117,¿Tiene variable_2117?,1
q_x2118,¿Tiene variable_2118?,2
q_x2119,¿Tiene variable_2119?,100
q_x2120,¿Tiene variable_2120?,100
q_x2121,¿Tiene variable_2121?,5
q_x2122,¿Tiene variable_2122?,5
q_x2123,¿Tiene variable_2123?,1
q_x2124,¿Tiene variable_2124?,1
q_x2125,¿Tiene variable_2125?,0
q_x2126,¿Tiene variable_2126?,100
q_x2127,¿Tiene variable_2127?,1
q_x2128,¿Tiene variable_2128?,0
q_x2129,¿Tiene variable_2129?,100
q_x2130,¿Tiene variable_2130?,0
q_x2131,¿Tiene variable_2131?,5
q_x2132,¿Tiene variable_2132?,1
q_x2133,¿Tiene variable_2133?,5
q_x2134,¿Tiene variable_2134?,0
q_x2135,¿Tiene variable_2135?,100
q_x2136,¿Tiene variable_2136?,5
q_x2137,¿Tiene variable_2137?,2
q_x2138,¿Tiene variable_2138?,5
q_x2139,¿Tiene variable_2139?,100
q_x2140,¿Tiene variable_2140?,1
q_x2141,¿Tiene variable_2141?,100
q_x2142,¿Tiene variable_2142?,1
q_x2143,¿Tiene variable_2143?,0
q_x2144,¿Tiene variable_2144?,1
q_x2145,¿Tiene variable_2145?,1
q_x2146,¿Tiene variable_2146?,100
q_x2147,¿Tiene variable_2147?,2
q_x2148,¿Tiene variable_2148?,100
q_x2149,¿Tiene variable_2149?,2
q_x2150,¿Tiene variable_2150?,0
q_x2151,¿Tiene variable_2151?,100
q_x2152,¿Tiene variable_2152?,100
q_x2153,¿Tiene variable_2153?,100
q_x2154,¿Tiene variable_2154?,1
q_x2155,¿Tiene variable_2155?,0
q_x2156,¿Tiene variable_2156?,1
q_x2157,¿Tiene variable_2157?,5
q_x2158,¿Tiene variable_2158?,2
q_x2159,¿Tiene variable_2159?,100
q_x2160,¿Tiene variable_2160?,2
q_x2161,¿Tiene variable_2161?,1
q_x2162,¿Tiene variable_2162?,5
q_x2163,¿Tiene variable_2163?,1
q_x2164,¿Tiene variable_2164?,1
q_x2165,¿Tiene variable_2165?,1
q_x2166,¿Tiene variable_2166?,1
q_x2167,¿Tiene variable_2167?,1
q_x2168,¿Tiene variable_2168?,1
q_x2169,¿Tiene variable_2169?,0
q_x2170,¿Tiene variable_2170?,0
q_x2171,¿Tiene variable_2171?,5
q_x2172,¿Tiene variable_2172?,1
q_x2173,¿Tiene variable_2173?,5
q_x2174,¿Tiene variable_2174?,5
q_x2175,¿Tiene variable_2175?,1
q_x2176,¿Tiene variable_2176?,1
q_x2177,¿Tiene variable_2177?,1
q_x2178,¿Tiene variable_2178?,100
q_x2179,¿Tiene variable_2179?,2
q_x2180,¿Tiene variable_2180?,100
q_x2181,¿Tiene variable_2181?,1
q_x2182,¿Tiene variable_2182?,0
q_x2183,¿Tiene variable_2183?,1
q_x2184,¿Tiene variable_2184?,5
q_x2185,¿Tiene variable_2185?,1
q_x2186,¿Tiene variable_2186?,5
q_x2187,¿Tiene variable_2187?,2
q_x2188,¿Tiene variable_2188?,5
q_x2189,¿Tiene variable_2189?,0
q_x2190,¿Tiene variable_2190?,100
q_x2191,¿Tiene variable_2191?,5
q_x2192,¿Tiene variable_2192?,1
q_x2193,¿Tiene variable_2193?,1
q_x2194,¿Tiene variable_2194?,100
q_x2195,¿Tiene variable_2195?,5
q_x2196,¿Tiene variable_2196?,0
q_x2197,¿Tiene variable_2197?,100
q_x2198,¿Tiene variable_2198?,1
q_x2199,¿Tiene variable_2199?,1
q_x2200,¿Tiene variable_2200?,1
q_x2201,¿Tiene variable_2201?,100
q_x2202,¿Tiene variable_2202?,1
q_x2203,¿Tiene variable_2203?,0
q_x2204,¿Tiene variable_2204?,100
q_x2205,¿Tiene variable_2205?,1
q_x2206,¿Tiene variable_2206?,5
q_x2207,¿Tiene variable_2207?,0
q_x2208,¿Tiene variable_2208?,2
q_x2209,¿Tiene variable_2209?,100
q_x2210,¿Tiene variable_2210?,100
q_x2211,¿Tiene variable_2211?,1
q_x2212,¿Tiene variable_2212?,2
q_x2213,¿Tiene variable_2213?,2
q_x2214,¿Tiene variable_2214?,5
q_x2215,¿Tiene variable_2215?,0
q_x2216,¿Tiene variable_2216?,2
q_x2217,¿Tiene variable_2217?,1
q_x2218,¿Tiene variable_2218?,2
q_x2219,¿Tiene variable_2219?,2
q_x2220,¿Tiene variable_2220?,1
q_x2221,¿Tiene variable_2221?,1
q_x2222,¿Tiene variable_2222?,5
q_x2223,¿Tiene variable_2223?,1
q_x2224,¿Tiene variable_2224?,1
q_x2225,¿Tiene variable_2225?,5
q_x2226,¿Tiene variable_2226?,2
q_x2227,¿Tiene variable_2227?,1
q_x2228,¿Tiene variable_2228?,1
q_x2229,¿Tiene variable_2229?,100
q_x2230,¿Tiene variable_2230?,100
q_x2231,¿Tiene variable_2231?,100
q_x2232,¿Tiene variable_2232?,0
q_x2233,¿Tiene variable_2233?,1
q_x2234,¿Tiene variable_2234?,1
q_x2235,¿Tiene variable_2235?,1
q_x2236,¿Tiene variable_2236?,2
q_x2237,¿Tiene variable_2237?,5
q_x2238,¿Tiene variable_2238?,0
q_x2239,¿Tiene variable_2239?,0
q_x2240,¿Tiene variable_2240?,2
q_x2241,¿Tiene variable_2241?,0
q_x2242,¿Tiene variable_2242?,1
q_x2243,¿Tiene variable_2243?,1
q_x2244,¿Tiene variable_2244?,1
q_x2245,¿Tiene variable_2245?,1
q_x2246,¿Tiene variable_2246?,2
q_x2247,¿Tiene variable_2247?,0
q_x2248,¿Tiene variable_2248?,1
q_x2249,¿Tiene variable_2249?,1
q_x2250,¿Tiene variable_2250?,1
q_x2251,¿Tiene variable_2251?,2
q_x2252,¿Tiene variable_2252?,100
q_x2253,¿Tiene variable_2253?,1
q_x2254,¿Tiene variable_2254?,100
q_x2255,¿Tiene variable_2255?,1
q_x2256,¿Tiene variable_2256?,5
q_x2257,¿Tiene variable_2257?,100
q_x2258,¿Tiene variable_2258?,0
q_x2259,¿Tiene variable_2259?,0
q_x2260,¿Tiene variable_2260?,1
q_x2261,¿Tiene variable_2261?,0
q_x2262,¿Tiene variable_2262?,100
q_x2263,¿Tiene variable_2263?,100
q_x2264,¿Tiene variable_2264?,1
q_x2265,¿Tiene variable_2265?,1
q_x2266,¿Tiene variable_2266?,1
q_x2267,¿Tiene variable_2267?,100
q_x2268,¿Tiene variable_2268?,5
q_x2269,¿Tiene variable_2269?,1
q_x2270,¿Tiene variable_2270?,0
q_x2271,¿Tiene variable_2271?,2
q_x2272,¿Tiene variable_2272?,1
q_x2273,¿Tiene variable_2273?,5
q_x2274,¿Tiene variable_2274?,1
q_x2275,¿Tiene variable_2275?,1
q_x2276,¿Tiene variable_2276?,1
q_x2277,¿Tiene variable_2277?,1
q_x2278,¿Tiene variable_2278?,2
q_x2279,¿Tiene variable_2279?,0
q_x2280,¿Tiene variable_2280?,100
q_x2281,¿Tiene variable_2281?,1
q_x2282,¿Tiene variable_2282?,0
q_x2283,¿Tiene variable_2283?,0
q_x2284,¿Tiene variable_2284?,1
q_x2285,¿Tiene variable_2285?,5
q_x2286,¿Tiene variable_2286?,100
q_x2287,¿Tiene variable_2287?,0
q_x2288,¿Tiene variable_2288?,1
q_x2289,¿Tiene variable_2289?,2
q_x2290,¿Tiene variable_2290?,100
q_x2291,¿Tiene variable_2291?,100
q_x2292,¿Tiene variable_2292?,2
q_x2293,¿Tiene variable_2293?,1
q_x2294,¿Tiene variable_2294?,100
q_x2295,¿Tiene variable_2295?,2
q_x2296,¿Tiene variable_2296?,2
q_x2297,¿Tiene variable_2297?,100
q_x2298,¿Tiene variable_2298?,2
q_x2299,¿Tiene variable_2299?,1
q_x2300,¿Tiene variable_2300?,1
q_x2301,¿Tiene variable_2301?,1
q_x2302,¿Tiene variable_2302?,5
q_x2303,¿Tiene variable_2303?,2
q_x2304,¿Tiene variable_2304?,1
q_x2305,¿Tiene variable_2305?,1
q_x2306,¿Tiene variable_2306?,1
q_x2307,¿Tiene variable_2307?,5
q_x2308,¿Tiene variable_2308?,100
q_x2309,¿Tiene variable_2309?,0
q_x2310,¿Tiene variable_2310?,1
q_x2311,¿Tiene variable_2311?,100
q_x2312,¿Tiene variable_2312?,0
q_x2313,¿Tiene variable_2313?,5
q_x2314,¿Tiene variable_2314?,100
q_x2315,¿Tiene variable_2315?,1
q_x2316,¿Tiene variable_2316?,2
q_x2317,¿Tiene variable_2317?,5
q_x2318,¿Tiene variable_2318?,0
q_x2319,¿Tiene variable_2319?,0
q_x2320,¿Tiene variable_2320?,1
q_x2321,¿Tiene variable_2321?,1
q_x2322,¿Tiene variable_2322?,5
q_x2323,¿Tiene variable_2323?,100
q_x2324,¿Tiene variable_2324?,1
q_x2325,¿Tiene variable_2325?,1
q_x2326,¿Tiene variable_2326?,100
q_x2327,¿Tiene variable_2327?,5
q_x2328,¿Tiene variable_2328?,2
q_x2329,¿Tiene variable_2329?,100
q_x2330,¿Tiene variable_2330?,2
q_x2331,¿Tiene variable_2331?,100
q_x2332,¿Tiene variable_2332?,0
q_x2333,¿Tiene variable_2333?,2
q_x2334,¿Tiene variable_2334?,1
q_x2335,¿Tiene variable_2335?,0
q_x2336,¿Tiene variable_2336?,0
q_x2337,¿Tiene variable_2337?,0
q_x2338,¿Tiene variable_2338?,0
q_x2339,¿Tiene variable_2339?,2
q_x2340,¿Tiene variable_2340?,5
q_x2341,¿Tiene variable_2341?,5
q_x2342,¿Tiene variable_2342?,1
q_x2343,¿Tiene variable_2343?,0
q_x2344,¿Tiene variable_2344?,100
q_x2345,¿Tiene variable_2345?,1
q_x2346,¿Tiene variable_2346?,5
q_x2347,¿Tiene variable_2347?,100
q_x2348,¿Tiene variable_2348?,1
q_x2349,¿Tiene variable_2349?,5
q_x2350,¿Tiene variable_2350?,0
q_x2351,¿Tiene variable_2351?,1
q_x2352,¿Tiene variable_2352?,0
q_x2353,¿Tiene variable_2353?,0
q_x2354,¿Tiene variable_2354?,0
q_x2355,¿Tiene variable_2355?,100
q_x2356,¿Tiene variable_2356?,100
q_x2357,¿Tiene variable_2357?,5
q_x2358,¿Tiene variable_2358?,100
q_x2359,¿Tiene variable_2359?,1
q_x2360,¿Tiene variable_2360?,1
q_x2361,¿Tiene variable_2361?,1
q_x2362,¿Tiene variable_2362?,1
q_x2363,¿Tiene variable_2363?,2
q_x2364,¿Tiene variable_2364?,1
q_x2365,¿Tiene variable_2365?,100
q_x2366,¿Tiene variable_2366?,0
q_x2367,¿Tiene variable_2367?,5
q_x2368,¿Tiene variable_2368?,2
q_x2369,¿Tiene variable_2369?,100
q_x2370,¿Tiene variable_2370?,0
q_x2371,¿Tiene variable_2371?,100
q_x2372,¿Tiene variable_2372?,1
q_x2373,¿Tiene variable_2373?,100
q_x2374,¿Tiene variable_2374?,5
q_x2375,¿Tiene variable_2375?,1
q_x2376,¿Tiene variable_2376?,5
q_x2377,¿Tiene variable_2377?,2
q_x2378,¿Tiene variable_2378?,100
q_x2379,¿Tiene variable_2379?,5
q_x2380,¿Tiene variable_2380?,2
q_x2381,¿Tiene variable_2381?,100
q_x2382,¿Tiene variable_2382?,2
q_x2383,¿Tiene variable_2383?,5
q_x2384,¿Tiene variable_2384?,100
q_x2385,¿Tiene variable_2385?,0
q_x2386,¿Tiene variable_2386?,1
q_x2387,¿Tiene variable_2387?,5
q_x2388,¿Tiene variable_2388?,0
q_x2389,¿Tiene variable_2389?,5
q_x2390,¿Tiene variable_2390?,5
q_x2391,¿Tiene variable_2391?,0
q_x2392,¿Tiene variable_2392?,0
q_x2393,¿Tiene variable_2393?,1
q_x2394,¿Tiene variable_2394?,1
q_x2395,¿Tiene variable_2395?,1
q_x2396,¿Tiene variable_2396?,1
q_x2397,¿Tiene variable_2397?,5
q_x2398,¿Tiene variable_2398?,1
q_x2399,¿Tiene variable_2399?,1
q_x2400,¿Tiene variable_2400?,5
q_x2401,¿Tiene variable_2401?,1
q_x2402,¿Tiene variable_2402?,5
q_x2403,¿Tiene variable_2403?,1
q_x2404,¿Tiene variable_2404?,100
q_x2405,¿Tiene variable_2405?,2
q_x2406,¿Tiene variable_2406?,5
q_x2407,¿Tiene variable_2407?,5
q_x2408,¿Tiene variable_2408?,1
q_x2409,¿Tiene variable_2409?,2
q_x2410,¿Tiene variable_2410?,1
q_x2411,¿Tiene variable_2411?,1
q_x2412,¿Tiene variable_2412?,0
q_x2413,¿Tiene variable_2413?,1
q_x2414,¿Tiene variable_2414?,100
q_x2415,¿Tiene variable_2415?,100
q_x2416,¿Tiene variable_2416?,1
q_x2417,¿Tiene variable_2417?,1
q_x2418,¿Tiene variable_2418?,1
q_x2419,¿Tiene variable_2419?,1
q_x2420,¿Tiene variable_2420?,0
q_x2421,¿Tiene variable_2421?,1
q_x2422,¿Tiene variable_2422?,100
q_x2423,¿Tiene variable_2423?,0
q_x2424,¿Tiene variable_2424?,0
q_x2425,¿Tiene variable_2425?,100
q_x2426,¿Tiene variable_2426?,2
q_x2427,¿Tiene variable_2427?,1
q_x2428,¿Tiene variable_2428?,0
q_x2429,¿Tiene variable_2429?,5
q_x2430,¿Tiene variable_2430?,2
q_x2431,¿Tiene variable_2431?,5
q_x2432,¿Tiene variable_2432?,100
q_x2433,¿Tiene variable_2433?,100
q_x2434,¿Tiene variable_2434?,2
q_x2435,¿Tiene variable_2435?,2
q_x2436,¿Tiene variable_2436?,5
q_x2437,¿Tiene variable_2437?,0
q_x2438,¿Tiene variable_2438?,1
q_x2439,¿Tiene variable_2439?,100
q_x2440,¿Tiene variable_2440?,100
q_x2441,¿Tiene variable_2441?,1
q_x2442,¿Tiene variable_2442?,1
q_x2443,¿Tiene variable_2443?,1
q_x2444,¿Tiene variable_2444?,1
q_x2445,¿Tiene variable_2445?,100
q_x2446,¿Tiene variable_2446?,2
q_x2447,¿Tiene variable_2447?,5
q_x2448,¿Tiene variable_2448?,2
q_x2449,¿Tiene variable_2449?,2
q_x2450,¿Tiene variable_2450?,0
q_x2451,¿Tiene variable_2451?,0
q_x2452,¿Tiene variable_2452?,1
q_x2453,¿Tiene variable_2453?,2
q_x2454,¿Tiene variable_2454?,100
q_x2455,¿Tiene variable_2455?,1
q_x2456,¿Tiene variable_2456?,2
q_x2457,¿Tiene variable_2457?,2
q_x2458,¿Tiene variable_2458?,1
q_x2459,¿Tiene variable_2459?,2
q_x2460,¿Tiene variable_2460?,1
q_x2461,¿Tiene variable_2461?,2
q_x2462,¿Tiene variable_2462?,2
q_x2463,¿Tiene variable_2463?,5
q_x2464,¿Tiene variable_2464?,1
q_x2465,¿Tiene variable_2465?,1
q_x2466,¿Tiene variable_2466?,1
q_x2467,¿Tiene variable_2467?,5
q_x2468,¿Tiene variable_2468?,1
q_x2469,¿Tiene variable_2469?,5
q_x2470,¿Tiene variable_2470?,100
q_x2471,¿Tiene variable_2471?,1
q_x2472,¿Tiene variable_2472?,1
q_x2473,¿Tiene variable_2473?,2
q_x2474,¿Tiene variable_2474?,1
q_x2475,¿Tiene variable_2475?,2
q_x2476,¿Tiene variable_2476?,100
q_x2477,¿Tiene variable_2477?,0
q_x2478,¿Tiene variable_2478?,0
q_x2479,¿Tiene variable_2479?,1
q_x2480,¿Tiene variable_2480?,2
q_x2481,¿Tiene variable_2481?,2
q_x2482,¿Tiene variable_2482?,1
q_x2483,¿Tiene variable_2483?,1
q_x2484,¿Tiene variable_2484?,1
q_x2485,¿Tiene variable_2485?,100
q_x2486,¿Tiene variable_2486?,100
q_x2487,¿Tiene variable_2487?,2
q_x2488,¿Tiene variable_2488?,100
q_x2489,¿Tiene variable_2489?,1
q_x2490,¿Tiene variable_2490?,2
q_x2491,¿Tiene variable_2491?,1
q_x2492,¿Tiene variable_2492?,100
q_x2493,¿Tiene variable_2493?,5
q_x2494,¿Tiene variable_2494?,5
q_x2495,¿Tiene variable_2495?,1
q_x2496,¿Tiene variable_2496?,100
q_x2497,¿Tiene variable_2497?,5
q_x2498,¿Tiene variable_2498?,100
q_x2499,¿Tiene variable_2499?,0
q_x2500,¿Tiene variable_2500?,2
q_x2501,¿Tiene variable_2501?,0
q_x2502,¿Tiene variable_2502?,100
q_x2503,¿Tiene variable_2503?,2
q_x2504,¿Tiene variable_2504?,100
q_x2505,¿Tiene variable_2505?,1
q_x2506,¿Tiene variable_2506?,0
q_x2507,¿Tiene variable_2507?,1
q_x2508,¿Tiene variable_2508?,0
q_x2509,¿Tiene variable_2509?,2
q_x2510,¿Tiene variable_2510?,1
q_x2511,¿Tiene variable_2511?,5
q_x2512,¿Tiene variable_2512?,0
q_x2513,¿Tiene variable_2513?,5
q_x2514,¿Tiene variable_2514?,5
q_x2515,¿Tiene variable_2515?,5
q_x2516,¿Tiene variable_2516?,2
q_x2517,¿Tiene variable_2517?,100
q_x2518,¿Tiene variable_2518?,2
q_x2519,¿Tiene variable_2519?,1
q_x2520,¿Tiene variable_2520?,5
q_x2521,¿Tiene variable_2521?,2
q_x2522,¿Tiene variable_2522?,2
q_x2523,¿Tiene variable_2523?,1
q_x2524,¿Tiene variable_2524?,1
q_x2525,¿Tiene variable_2525?,2
q_x2526,¿Tiene variable_2526?,0
q_x2527,¿Tiene variable_2527?,1
q_x2528,¿Tiene variable_2528?,2
q_x2529,¿Tiene variable_2529?,1
q_x2530,¿Tiene variable_2530?,5
q_x2531,¿Tiene variable_2531?,100
q_x2532,¿Tiene variable_2532?,100
q_x2533,¿Tiene variable_2533?,1
q_x2534,¿Tiene variable_2534?,2
q_x2535,¿Tiene variable_2535?,2
q_x2536,¿Tiene variable_2536?,5
q_x2537,¿Tiene variable_2537?,1
q_x2538,¿Tiene variable_2538?,5
q_x2539,¿Tiene variable_2539?,2
q_x2540,¿Tiene variable_2540?,1
q_x2541,¿Tiene variable_2541?,100
q_x2542,¿Tiene variable_2542?,0
q_x2543,¿Tiene variable_2543?,100
q_x2544,¿Tiene variable_2544?,1
q_x2545,¿Tiene variable_2545?,2
q_x2546,¿Tiene variable_2546?,2
q_x2547,¿Tiene variable_2547?,1
q_x2548,¿Tiene variable_2548?,0
q_x2549,¿Tiene variable_2549?,1
q_x2550,¿Tiene variable_2550?,2
q_x2551,¿Tiene variable_2551?,1
q_x2552,¿Tiene variable_2552?,1
q_x2553,¿Tiene variable_2553?,5
q_x2554,¿Tiene variable_2554?,1
q_x2555,¿Tiene variable_2555?,0
q_x2556,¿Tiene variable_2556?,0
q_x2557,¿Tiene variable_2557?,100
q_x2558,¿Tiene variable_2558?,0
q_x2559,¿Tiene variable_2559?,100
q_x2560,¿Tiene variable_2560?,5
q_x2561,¿Tiene variable_2561?,0
q_x2562,¿Tiene variable_2562?,1
q_x2563,¿Tiene variable_2563?,1
q_x2564,¿Tiene variable_2564?,2
q_x2565,¿Tiene variable_2565?,1
q_x2566,¿Tiene variable_2566?,1
q_x2567,¿Tiene variable_2567?,2
q_x2568,¿Tiene variable_2568?,100
q_x2569,¿Tiene variable_2569?,5
q_x2570,¿Tiene variable_2570?,1
q_x2571,¿Tiene variable_2571?,100
q_x2572,¿Tiene variable_2572?,2
q_x2573,¿Tiene variable_2573?,1
q_x2574,¿Tiene variable_2574?,5
q_x2575,¿Tiene variable_2575?,0
q_x2576,¿Tiene variable_2576?,0
q_x2577,¿Tiene variable_2577?,1
q_x2578,¿Tiene variable_2578?,1
q_x2579,¿Tiene variable_2579?,2
q_x2580,¿Tiene variable_2580?,0
q_x2581,¿Tiene variable_2581?,0
q_x2582,¿Tiene variable_2582?,0
q_x2583,¿Tiene variable_2583?,100
q_x2584,¿Tiene variable_2584?,0
q_x2585,¿Tiene variable_2585?,2
q_x2586,¿Tiene variable_2586?,5
q_x2587,¿Tiene variable_2587?,1
q_x2588,¿Tiene variable_2588?,1
q_x2589,¿Tiene variable_2589?,1
q_x2590,¿Tiene variable_2590?,1
q_x2591,¿Tiene variable_2591?,1
q_x2592,¿Tiene variable_2592?,5
q_x2593,¿Tiene variable_2593?,1
q_x2594,¿Tiene variable_2594?,1
q_x2595,¿Tiene variable_2595?,5
q_x2596,¿Tiene variable_2596?,100
q_x2597,¿Tiene variable_2597?,1
q_x2598,¿Tiene variable_2598?,0
q_x2599,¿Tiene variable_2599?,0
q_x2600,¿Tiene variable_2600?,0
q_x2601,¿Tiene variable_2601?,100
q_x2602,¿Tiene variable_2602?,1
q_x2603,¿Tiene variable_2603?,1
q_x2604,¿Tiene variable_2604?,0
q_x2605,¿Tiene variable_2605?,5
q_x2606,¿Tiene variable_2606?,0
q_x2607,¿Tiene variable_2607?,100
q_x2608,¿Tiene variable_2608?,1
q_x2609,¿Tiene variable_2609?,0
q_x2610,¿Tiene variable_2610?,5
q_x2611,¿Tiene variable_2611?,1
q_x2612,¿Tiene variable_2612?,2
q_x2613,¿Tiene variable_2613?,2
q_x2614,¿Tiene variable_2614?,1
q_x2615,¿Tiene variable_2615?,5
q_x2616,¿Tiene variable_2616?,5
q_x2617,¿Tiene variable_2617?,1
q_x2618,¿Tiene variable_2618?,0
q_x2619,¿Tiene variable_2619?,1
q_x2620,¿Tiene variable_2620?,0
q_x2621,¿Tiene variable_2621?,5
q_x2622,¿Tiene variable_2622?,2
q_x2623,¿Tiene variable_2623?,100
q_x2624,¿Tiene variable_2624?,2
q_x2625,¿Tiene variable_2625?,1
q_x2626,¿Tiene variable_2626?,5
q_x2627,¿Tiene variable_2627?,0
q_x2628,¿Tiene variable_2628?,0
q_x2629,¿Tiene variable_2629?,5
q_x2630,¿Tiene variable_2630?,0
q_x2631,¿Tiene variable_2631?,1
q_x2632,¿Tiene variable_2632?,2
q_x2633,¿Tiene variable_2633?,1
q_x2634,¿Tiene variable_2634?,2
q_x2635,¿Tiene variable_2635?,1
q_x2636,¿Tiene variable_2636?,1
q_x2637,¿Tiene variable_2637?,100
q_x2638,¿Tiene variable_2638?,1
q_x2639,¿Tiene variable_2639?,0
q_x2640,¿Tiene variable_2640?,2
q_x2641,¿Tiene variable_2641?,1
q_x2642,¿Tiene variable_2642?,5
q_x2643,¿Tiene variable_2643?,2
q_x2644,¿Tiene variable_2644?,0
q_x2645,¿Tiene variable_2645?,1
q_x2646,¿Tiene variable_2646?,100
q_x2647,¿Tiene variable_2647?,1
q_x2648,¿Tiene variable_2648?,2
q_x2649,¿Tiene variable_2649?,2
q_x2650,¿Tiene variable_2650?,5
q_x2651,¿Tiene variable_2651?,1
q_x2652,¿Tiene variable_2652?,0
q_x2653,¿Tiene variable_2653?,0
q_x2654,¿Tiene variable_2654?,1
q_x2655,¿Tiene variable_2655?,100
q_x2656,¿Tiene variable_2656?,5
q_x2657,¿Tiene variable_2657?,0
q_x2658,¿Tiene variable_2658?,5
q_x2659,¿Tiene variable_2659?,0
q_x2660,¿Tiene variable_2660?,5
q_x2661,¿Tiene variable_2661?,5
q_x2662,¿Tiene variable_2662?,1
q_x2663,¿Tiene variable_2663?,1
q_x2664,¿Tiene variable_2664?,0
q_x2665,¿Tiene variable_2665?,0
q_x2666,¿Tiene variable_2666?,100
q_x2667,¿Tiene variable_2667?,1
q_x2668,¿Tiene variable_2668?,100
q_x2669,¿Tiene variable_2669?,1
q_x2670,¿Tiene variable_2670?,100
q_x2671,¿Tiene variable_2671?,1
q_x2672,¿Tiene variable_2672?,2
q_x2673,¿Tiene variable_2673?,1
q_x2674,¿Tiene variable_2674?,1
q_x2675,¿Tiene variable_2675?,1
q_x2676,¿Tiene variable_2676?,0
q_x2677,¿Tiene variable_2677?,1
q_x2678,¿Tiene variable_2678?,0
q_x2679,¿Tiene variable_2679?,1
q_x2680,¿Tiene variable_2680?,2
q_x2681,¿Tiene variable_2681?,0
q_x2682,¿Tiene variable_2682?,1
q_x2683,¿Tiene variable_2683?,1
q_x2684,¿Tiene variable_2684?,2
q_x2685,¿Tiene variable_2685?,0
q_x2686,¿Tiene variable_2686?,1
q_x2687,¿Tiene variable_2687?,1
q_x2688,¿Tiene variable_2688?,100
q_x2689,¿Tiene variable_2689?,0
q_x2690,¿Tiene variable_2690?,1
q_x2691,¿Tiene variable_2691?,1
q_x2692,¿Tiene variable_2692?,2
q_x2693,¿Tiene variable_2693?,100
q_x2694,¿Tiene variable_2694?,1
q_x2695,¿Tiene variable_2695?,1
q_x2696,¿Tiene variable_2696?,1
q_x2697,¿Tiene variable_2697?,5
q_x2698,¿Tiene variable_2698?,1
q_x2699,¿Tiene variable_2699?,5
q_x2700,¿Tiene variable_2700?,100
q_x2701,¿Tiene variable_2701?,1
q_x2702,¿Tiene variable_2702?,2
q_x2703,¿Tiene variable_2703?,100
q_x2704,¿Tiene variable_2704?,1
q_x2705,¿Tiene variable_2705?,1
q_x2706,¿Tiene variable_2706?,0
q_x2707,¿Tiene variable_2707?,5
q_x2708,¿Tiene variable_2708?,100
q_x2709,¿Tiene variable_2709?,2
q_x2710,¿Tiene variable_2710?,100
q_x2711,¿Tiene variable_2711?,1
q_x2712,¿Tiene variable_2712?,100
q_x2713,¿Tiene variable_2713?,5
q_x2714,¿Tiene variable_2714?,2
q_x2715,¿Tiene variable_2715?,1
q_x2716,¿Tiene variable_2716?,2
q_x2717,¿Tiene variable_2717?,0
q_x2718,¿Tiene variable_2718?,2
q_x2719,¿Tiene variable_2719?,1
q_x2720,¿Tiene variable_2720?,0
q_x2721,¿Tiene variable_2721?,2
q_x2722,¿Tiene variable_2722?,2
q_x2723,¿Tiene variable_2723?,2
q_x2724,¿Tiene variable_2724?,5
q_x2725,¿Tiene variable_2725?,1
q_x2726,¿Tiene variable_2726?,1
q_x2727,¿Tiene variable_2727?,1
q_x2728,¿Tiene variable_2728?,100
q_x2729,¿Tiene variable_2729?,5
q_x2730,¿Tiene variable_2730?,5
q_x2731,¿Tiene variable_2731?,2
q_x2732,¿Tiene variable_2732?,2
q_x2733,¿Tiene variable_2733?,5
q_x2734,¿Tiene variable_2734?,5
q_x2735,¿Tiene variable_2735?,5
q_x2736,¿Tiene variable_2736?,1
q_x2737,¿Tiene variable_2737?,1
q_x2738,¿Tiene variable_2738?,1
q_x2739,¿Tiene variable_2739?,1
q_x2740,¿Tiene variable_2740?,0
q_x2741,¿Tiene variable_2741?,1
q_x2742,¿Tiene variable_2742?,1
q_x2743,¿Tiene variable_2743?,2
q_x2744,¿Tiene variable_2744?,1
q_x2745,¿Tiene variable_2745?,100
q_x2746,¿Tiene variable_2746?,100
q_x2747,¿Tiene variable_2747?,0
q_x2748,¿Tiene variable_2748?,0
q_x2749,¿Tiene variable_2749?,100
q_x2750,¿Tiene variable_2750?,100
q_x2751,¿Tiene variable_2751?,2
q_x2752,¿Tiene variable_2752?,2
q_x2753,¿Tiene variable_2753?,1
q_x2754,¿Tiene variable_2754?,1
q_x2755,¿Tiene variable_2755?,2
q_x2756,¿Tiene variable_2756?,1
q_x2757,¿Tiene variable_2757?,1
q_x2758,¿Tiene variable_2758?,2
q_x2759,¿Tiene variable_2759?,2
